date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:49	22744/22744	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:02:58%20+0000	http://old.nordicosenadopcion.com/node/625	old.nordicosenadopcion.com/node/625.html	(from http://old.nordicosenadopcion.com/anuncio/625)
13:09:51	15169/15169	---M--	200	added ('OK')	image/jpeg	etag:%224e3c02b5=3b41%22	http://old.nordicosenadopcion.com/sites/default/files/a_401311805546.jpg	old.nordicosenadopcion.com/sites/default/files/a_401311805546.jpg	(from http://old.nordicosenadopcion.com/anuncio/625)
13:09:55	60990/60990	---M--	200	added ('OK')	image/jpeg	etag:%224e4e2be0=ee3e%22	http://old.nordicosenadopcion.com/sites/default/files/294692_263038170390779_100000537943531_1035140_3902490_n.jpg	old.nordicosenadopcion.com/sites/default/files/294692_263038170390779_100000537943531_1035140_3902490_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/639)
13:09:55	7432/7432	---M--	200	added ('OK')	image/jpeg	etag:%224e3c03dc=1d08%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_401311805561.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_401311805561.jpg	(from http://old.nordicosenadopcion.com/anuncio/625)
13:09:57	30062/30062	---M--	200	added ('OK')	image/jpeg	etag:%224e3c02c0=756e%22	http://old.nordicosenadopcion.com/sites/default/files/a_401311805561.jpg	old.nordicosenadopcion.com/sites/default/files/a_401311805561.jpg	(from http://old.nordicosenadopcion.com/anuncio/625)
13:09:59	8199/8199	---M--	200	added ('OK')	image/jpeg	etag:%224e3c03dc=2007%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_401311805602.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_401311805602.jpg	(from http://old.nordicosenadopcion.com/anuncio/625)
13:09:59	26052/26052	---M--	200	added ('OK')	image/jpeg	etag:%224e3c02c7=65c4%22	http://old.nordicosenadopcion.com/sites/default/files/a_401311805602.jpg	old.nordicosenadopcion.com/sites/default/files/a_401311805602.jpg	(from http://old.nordicosenadopcion.com/anuncio/625)
13:10:01	34657/34657	---M--	200	added ('OK')	image/jpeg	etag:%224e3c02da=8761%22	http://old.nordicosenadopcion.com/sites/default/files/a_401311805640.jpg	old.nordicosenadopcion.com/sites/default/files/a_401311805640.jpg	(from http://old.nordicosenadopcion.com/anuncio/625)
13:10:03	7661/7661	---M--	200	added ('OK')	image/jpeg	etag:%224e3c03dc=1ded%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_401311805640.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/a_401311805640.jpg	(from http://old.nordicosenadopcion.com/anuncio/625)
13:10:03	25759/25759	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:03:23%20+0000	http://old.nordicosenadopcion.com/node/603	old.nordicosenadopcion.com/node/603.html	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:07	34656/34656	---M--	200	added ('OK')	image/jpeg	etag:%224e3aa2a7=8760%22	http://old.nordicosenadopcion.com/sites/default/files/444a.jpg	old.nordicosenadopcion.com/sites/default/files/444a.jpg	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:09	7810/7810	---M--	200	added ('OK')	image/jpeg	etag:%224e3aa34d=1e82%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/444b.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/444b.jpg	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:11	42950/42950	---M--	200	added ('OK')	image/jpeg	etag:%224e3aa2ae=a7c6%22	http://old.nordicosenadopcion.com/sites/default/files/444b.jpg	old.nordicosenadopcion.com/sites/default/files/444b.jpg	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:13	6907/6907	---M--	200	added ('OK')	image/jpeg	etag:%224e3aa34d=1afb%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/444c.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/444c.jpg	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:13	34552/34552	---M--	200	added ('OK')	image/jpeg	etag:%224e3aa2b3=86f8%22	http://old.nordicosenadopcion.com/sites/default/files/444c.jpg	old.nordicosenadopcion.com/sites/default/files/444c.jpg	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:17	9561/9561	---M--	200	added ('OK')	image/jpeg	etag:%224e3aa34e=2559%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/444d.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/444d.jpg	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:19	51706/51706	---M--	200	added ('OK')	image/jpeg	etag:%224e3aa2b8=c9fa%22	http://old.nordicosenadopcion.com/sites/default/files/444d.jpg	old.nordicosenadopcion.com/sites/default/files/444d.jpg	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:19	25773/25773	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:03:47%20+0000	http://old.nordicosenadopcion.com/comment/1010	old.nordicosenadopcion.com/comment/1010.html	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:19	20126/20126	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2011:10:17%20+0000	http://old.nordicosenadopcion.com/comment/reply/603/1010	old.nordicosenadopcion.com/comment/reply/603/1010.html	(from http://old.nordicosenadopcion.com/anuncio/603)
13:10:21	22649/22649	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:03:51%20+0000	http://old.nordicosenadopcion.com/node/572	old.nordicosenadopcion.com/node/572.html	(from http://old.nordicosenadopcion.com/anuncio/572)
13:10:27	23887/23887	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:03:57%20+0000	http://old.nordicosenadopcion.com/node/556	old.nordicosenadopcion.com/node/556.html	(from http://old.nordicosenadopcion.com/anuncio/556)
13:10:29	79026/79026	---M--	200	added ('OK')	image/jpeg	etag:%224e28179d=134b2%22	http://old.nordicosenadopcion.com/sites/default/files/284093_259751864039460_176528105695170_1247972_3548636_n.jpg	old.nordicosenadopcion.com/sites/default/files/284093_259751864039460_176528105695170_1247972_3548636_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/572)
13:10:31	8068/8068	---M--	200	added ('OK')	image/jpeg	etag:%224e201be1=1f84%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/PEBRAS%20010.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/PEBRAS%20010.jpg	(from http://old.nordicosenadopcion.com/anuncio/556)
13:10:33	60371/60371	---M--	200	added ('OK')	text/html	etag:%224e1f69a5=ebd3%22	http://old.nordicosenadopcion.com/sites/default/files/100_2820.JPG	old.nordicosenadopcion.com/sites/default/files/100_2820.html	(from http://old.nordicosenadopcion.com/anuncio/554)
13:10:35	60063/60063	---M--	200	added ('OK')	text/html	etag:%224e1f6ac0=ea9f%22	http://old.nordicosenadopcion.com/sites/default/files/100_2822_0.JPG	old.nordicosenadopcion.com/sites/default/files/100_2822_0.html	(from http://old.nordicosenadopcion.com/anuncio/554)
13:10:37	9764/9764	---M--	200	added ('OK')	text/html	etag:%224e1f6ad0=2624%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/100_2822_0.JPG	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/100_2822_0.html	(from http://old.nordicosenadopcion.com/anuncio/554)
13:10:37	24309/24309	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:04:10%20+0000	http://old.nordicosenadopcion.com/node/554	old.nordicosenadopcion.com/node/554.html	(from http://old.nordicosenadopcion.com/anuncio/554)
13:10:39	73401/73401	---M--	200	added ('OK')	text/html	etag:%224e1f6ac8=11eb9%22	http://old.nordicosenadopcion.com/sites/default/files/100_2824_0.JPG	old.nordicosenadopcion.com/sites/default/files/100_2824_0.html	(from http://old.nordicosenadopcion.com/anuncio/554)
13:10:41	11686/11686	---M--	200	added ('OK')	text/html	etag:%224e1f6ad0=2da6%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/100_2824_0.JPG	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/100_2824_0.html	(from http://old.nordicosenadopcion.com/anuncio/554)
13:10:47	25075/25075	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:04:28%20+0000	http://old.nordicosenadopcion.com/node/531	old.nordicosenadopcion.com/node/531.html	(from http://old.nordicosenadopcion.com/anuncio/531)
13:11:02	93039/93039	---M--	200	added ('OK')	image/jpeg	etag:%224e10bd21=16b6f%22	http://old.nordicosenadopcion.com/sites/default/files/249896_207289999313972_129479717095001_569289_5207501_n.jpg	old.nordicosenadopcion.com/sites/default/files/249896_207289999313972_129479717095001_569289_5207501_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/531)
13:11:05	8693/8693	---M--	200	added ('OK')	image/jpeg	etag:%224e10bd8b=21f5%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/251006_207289962647309_129479717095001_569288_1648757_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/251006_207289962647309_129479717095001_569288_1648757_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/531)
13:11:11	117787/117787	---M--	200	added ('OK')	image/jpeg	etag:%224e10bd25=1cc1b%22	http://old.nordicosenadopcion.com/sites/default/files/251006_207289962647309_129479717095001_569288_1648757_n.jpg	old.nordicosenadopcion.com/sites/default/files/251006_207289962647309_129479717095001_569288_1648757_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/531)
13:11:15	1224648/1224648	---M--	200	added ('OK')	text/html	etag:%224e12e0f0=12afc8%22	http://old.nordicosenadopcion.com/sites/default/files/P6250258.JPG	old.nordicosenadopcion.com/sites/default/files/P6250258.html	(from http://old.nordicosenadopcion.com/anuncio/531)
13:11:17	6733/6733	---M--	200	added ('OK')	text/html	etag:%224e12e1a5=1a4d%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/P6250258.JPG	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/P6250258.html	(from http://old.nordicosenadopcion.com/anuncio/531)
13:11:19	22078/22078	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:04:47%20+0000	http://old.nordicosenadopcion.com/node/512	old.nordicosenadopcion.com/node/512.html	(from http://old.nordicosenadopcion.com/anuncio/512)
13:11:23	299120/299120	---M--	200	added ('OK')	image/jpeg	etag:%224e201b1e=49070%22	http://old.nordicosenadopcion.com/sites/default/files/ARU.jpg	old.nordicosenadopcion.com/sites/default/files/ARU.jpg	(from http://old.nordicosenadopcion.com/anuncio/556)
13:11:23	23799/23799	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:04:54%20+0000	http://old.nordicosenadopcion.com/node/489	old.nordicosenadopcion.com/node/489.html	(from http://old.nordicosenadopcion.com/anuncio/489)
13:11:29	25335/25335	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:00%20+0000	http://old.nordicosenadopcion.com/node/472	old.nordicosenadopcion.com/node/472.html	(from http://old.nordicosenadopcion.com/anuncio/472)
13:11:31	323546/323546	---M--	200	added ('OK')	image/jpeg	etag:%224e201b22=4efda%22	http://old.nordicosenadopcion.com/sites/default/files/PEBRAS%20010.jpg	old.nordicosenadopcion.com/sites/default/files/PEBRAS%20010.jpg	(from http://old.nordicosenadopcion.com/anuncio/556)
13:11:35	24305/24305	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:06%20+0000	http://old.nordicosenadopcion.com/node/470	old.nordicosenadopcion.com/node/470.html	(from http://old.nordicosenadopcion.com/anuncio/470)
13:11:38	94817/94817	---M--	200	added ('OK')	image/jpeg	etag:%224dfcdcf2=17261%22	http://old.nordicosenadopcion.com/sites/default/files/264848_206415506068788_100001010202380_569132_1087928_n.jpg	old.nordicosenadopcion.com/sites/default/files/264848_206415506068788_100001010202380_569132_1087928_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/512)
13:11:44	97238/97238	---M--	200	added ('OK')	image/jpeg	etag:%224defbc84=17bd6%22	http://old.nordicosenadopcion.com/sites/default/files/249873_160421600690944_155768174489620_396216_7217577_n.jpg	old.nordicosenadopcion.com/sites/default/files/249873_160421600690944_155768174489620_396216_7217577_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/489)
13:11:45	27158/27158	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:13%20+0000	http://old.nordicosenadopcion.com/node/461	old.nordicosenadopcion.com/node/461.html	(from http://old.nordicosenadopcion.com/anuncio/461)
13:11:53	87647/87647	---M--	200	added ('OK')	image/jpeg	etag:%224de3ddb8=1565f%22	http://old.nordicosenadopcion.com/sites/default/files/a527b55778.jpg	old.nordicosenadopcion.com/sites/default/files/a527b55778.jpg	(from http://old.nordicosenadopcion.com/anuncio/470)
13:11:55	129652/129652	---M--	200	added ('OK')	image/jpeg	etag:%224de3e28d=1fa74%22	http://old.nordicosenadopcion.com/sites/default/files/2c7c6a00f7.jpg	old.nordicosenadopcion.com/sites/default/files/2c7c6a00f7.jpg	(from http://old.nordicosenadopcion.com/anuncio/472)
13:11:57	33800/33800	---M--	200	added ('OK')	image/jpeg	etag:%224dd8ef3f=8408%22	http://old.nordicosenadopcion.com/sites/default/files/247994_228491340499871_100000170196617_1068485_6369253_n.jpg	old.nordicosenadopcion.com/sites/default/files/247994_228491340499871_100000170196617_1068485_6369253_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/461)
13:11:57	7858/7858	---M--	200	added ('OK')	image/jpeg	etag:%224dd8efbd=1eb2%22	http://old.nordicosenadopcion.com/sites/default/files/styles/medium/public/247994_228491340499871_100000170196617_1068485_6369253_n.jpg	old.nordicosenadopcion.com/sites/default/files/styles/medium/public/247994_228491340499871_100000170196617_1068485_6369253_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/461)
13:11:59	63940/63940	---M--	200	added ('OK')	image/jpeg	etag:%224dd8ef3a=f9c4%22	http://old.nordicosenadopcion.com/sites/default/files/227976_228490577166614_100000170196617_1068478_7554680_n.jpg	old.nordicosenadopcion.com/sites/default/files/227976_228490577166614_100000170196617_1068478_7554680_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/461)
13:11:59	27172/27172	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:25%20+0000	http://old.nordicosenadopcion.com/comment/610	old.nordicosenadopcion.com/comment/610.html	(from http://old.nordicosenadopcion.com/anuncio/461)
13:11:59	19985/19985	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2011:11:57%20+0000	http://old.nordicosenadopcion.com/comment/reply/461/610	old.nordicosenadopcion.com/comment/reply/461/610.html	(from http://old.nordicosenadopcion.com/anuncio/461)
13:12:01	340/340	---M--	200	added ('OK')	image/gif	etag:%224d334e11=154%22	http://old.nordicosenadopcion.com/sites/all/libraries/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-frown.gif	old.nordicosenadopcion.com/sites/all/libraries/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-frown.gif	(from http://old.nordicosenadopcion.com/anuncio/461)
13:12:01	27172/27172	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:29%20+0000	http://old.nordicosenadopcion.com/comment/634	old.nordicosenadopcion.com/comment/634.html	(from http://old.nordicosenadopcion.com/anuncio/461)
13:12:02	20158/20158	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2011:12:01%20+0000	http://old.nordicosenadopcion.com/comment/reply/461/634	old.nordicosenadopcion.com/comment/reply/461/634.html	(from http://old.nordicosenadopcion.com/anuncio/461)
13:12:03	23557/23557	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:35%20+0000	http://old.nordicosenadopcion.com/node/424	old.nordicosenadopcion.com/node/424.html	(from http://old.nordicosenadopcion.com/anuncio/424)
13:12:07	23571/23571	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:41%20+0000	http://old.nordicosenadopcion.com/comment/615	old.nordicosenadopcion.com/comment/615.html	(from http://old.nordicosenadopcion.com/anuncio/424)
13:12:11	91562/91562	---M--	200	added ('OK')	image/jpeg	etag:%224db29216=165aa%22	http://old.nordicosenadopcion.com/sites/default/files/208179_220953867919260_176528105695170_1033809_2696559_n.jpg	old.nordicosenadopcion.com/sites/default/files/208179_220953867919260_176528105695170_1033809_2696559_n.jpg	(from http://old.nordicosenadopcion.com/anuncio/424)
13:12:11	19984/19984	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20May%202018%2011:12:05%20+0000	http://old.nordicosenadopcion.com/comment/reply/424/615	old.nordicosenadopcion.com/comment/reply/424/615.html	(from http://old.nordicosenadopcion.com/anuncio/424)
13:12:11	168338/168338	---M--	200	added ('OK')	text/html	etag:%224dabf7c0=29192%22	http://old.nordicosenadopcion.com/sites/default/files/DSC01807.JPG	old.nordicosenadopcion.com/sites/default/files/DSC01807.html	(from http://old.nordicosenadopcion.com/anuncio/416)
13:12:13	21879/21879	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:45%20+0000	http://old.nordicosenadopcion.com/node/416	old.nordicosenadopcion.com/node/416.html	(from http://old.nordicosenadopcion.com/anuncio/416)
13:12:13	21286/21286	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:53%20+0000	http://old.nordicosenadopcion.com/node/381	old.nordicosenadopcion.com/node/381.html	(from http://old.nordicosenadopcion.com/anuncio/381)
13:12:17	22478/22478	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Apr%202018%2021:05:59%20+0000	http://old.nordicosenadopcion.com/node/376	old.nordicosenadopcion.com/node/376.html	(from http://old.nordicosenadopcion.com/anuncio/376)
13:12:19	16159/16159	---M--	200	added ('OK')	image/jpeg	etag:%224d9719e3=3f1f%22	http://old.nordicosenadopcion.com/sites/default/files/AR2oK_pYEellQglv2Sot.0.jpg	old.nordicosenadopcion.com/sites/default/files/AR2oK_pYEellQglv2Sot.0.jpg	(from http://old.nordicosenadopcion.com/anuncio/376)
